insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Camella Creagh', 'azomiwxufdjcnls', '2021-12-01T19:42:37Z', '2021-06-18T19:15:33Z', '2362', '400', 'igmpscvlryuetjhoadqzxf');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Loren Flux', 'psawxbvodgi', '2021-12-09T11:59:37Z', '2022-01-26T16:55:43Z', '2061', '1011', 'kepulfqywixsortagzhcdnmvjb');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Odey Seyffert', 'kocjmaleudqzhnswif', '2021-06-17T16:45:56Z', '2021-08-18T00:01:36Z', '1631', '1550', 'nwciaoytxkbjphgesmurvzdqfl');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Lynea Clarridge', 'loetdugjxribpfyvnq', '2022-03-29T23:07:43Z', '2022-02-15T02:01:48Z', '1187', '1226', 'plqucfvegad');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Xena Hubery', 'fnqhpilbsvaeyzu', '2022-04-13T12:22:44Z', '2021-06-24T12:52:52Z', '88', '1929', 'uqpnojwtaizfhclksrvegbxdym');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Zeb Geddes', 'cvypkglsjndzf', '2021-11-25T09:56:08Z', '2022-04-19T10:32:59Z', '2593', '4670', 'wcojhbzurpavlqxteyinkmgdfs');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Ema Livezley', 'bwximjdrkqtyacgoefz', '2022-03-10T13:00:42Z', '2021-11-27T14:06:04Z', '1239', '2599', 'fzcogpsjwhtlrux');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Alma Manssuer', 'elskdugxnozih', '2021-10-19T15:56:25Z', '2021-12-22T21:27:35Z', '3863', '1542', 'myjnhotdrl');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Walton Faltskog', 'zvribctsedukfpx', '2021-08-25T05:47:05Z', '2021-09-08T13:55:47Z', '3781', '4334', 'fcmiadktvrexhsjyqolzpgnubw');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Rudolf Shambroke', 'kyuvscndmqjloazep', '2022-03-17T18:54:14Z', '2021-09-23T18:48:09Z', '3960', '1907', 'lfmxsjdrhnoqgecybavzkiwutp');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Darell Pratley', 'wuryisoeqlpnatmzvjb', '2022-03-07T00:06:35Z', '2022-04-19T08:06:23Z', '3707', '1584', 'inazutrbkogcxvhmdwsfqeyjlp');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Wallache Runcieman', 'skmlbwphid', '2021-12-20T16:16:17Z', '2021-10-08T13:01:21Z', '3429', '3543', 'gqsibnxltozcfajyremhpvuw');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Chancey Boake', 'souxepvyfdcgn', '2021-07-27T21:57:33Z', '2022-06-09T15:21:30Z', '1519', '2653', 'wmbrofpuzytvqjnaceixdsgkhl');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Hadria Guidera', 'azelktvmfjqshcdxprui', '2021-10-15T20:22:07Z', '2022-05-26T17:26:59Z', '1678', '405', 'qzjgtefciykumxrlnahodswpbv');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Ozzy McGrey', 'irsvzpmuhlognk', '2021-07-18T13:54:51Z', '2021-12-23T03:24:31Z', '450', '671', 'vzgedksqaiuxjbrfcynmlohtwp');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Connie Puddin', 'rnzpmleogdt', '2022-05-03T09:13:37Z', '2021-09-05T04:56:14Z', '842', '711', 'gwcspjrnad');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Paton Da Costa', 'wydikuxjth', '2021-08-13T13:12:29Z', '2022-01-11T14:36:32Z', '516', '2342', 'iuwafthjmlneqkrsgvxdcyobzp');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Nydia Soeiro', 'fdjgibqtmwvlkpnyu', '2021-06-28T13:10:06Z', '2021-10-02T20:58:09Z', '609', '2466', 'xtydfhcilebsauwmnqozvprg');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Katie Muckley', 'tbmhonyzkgsqxcfu', '2021-07-06T15:49:14Z', '2022-01-06T01:57:58Z', '394', '3460', 'jqevybanhcloztmpkuiswfgxdr');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Sloane Leupold', 'nycomabjwukfsixehg', '2022-06-10T19:12:16Z', '2021-10-16T10:35:41Z', '4380', '1616', 'weikrxjbftpylozqagudnmshc');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Jessica Aimer', 'jrcnqugvihfomswyzl', '2022-04-15T20:20:03Z', '2021-09-29T16:19:03Z', '198', '2169', 'dnbcoaiqslxmj');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Roana Frisch', 'dyzuognqcx', '2021-12-16T09:05:37Z', '2022-05-19T02:11:07Z', '3827', '3199', 'oacbpwqehvykn');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Gaby Driutti', 'listepmhbdo', '2021-12-28T01:57:14Z', '2021-08-21T12:23:20Z', '932', '4318', 'hmcigonvrsadqtkzpebxfwjluy');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Elysha Mullan', 'xpwcyudgkzesolfqb', '2022-02-26T04:29:39Z', '2021-06-26T18:27:56Z', '1230', '95', 'ronsjqhetgvwcfypil');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Steven MacCole', 'tkzvdursywopi', '2021-09-13T11:48:13Z', '2022-01-06T15:30:59Z', '2093', '4695', 'nwaufpkqichstzve');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Ronald MacGray', 'gaberchjlkd', '2021-12-03T11:02:17Z', '2022-05-26T16:50:43Z', '3465', '983', 'uysfzmktgowbj');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Glenine Outibridge', 'cxufmepsawibztq', '2021-06-15T07:58:42Z', '2021-06-27T19:02:36Z', '3819', '1712', 'ixfkuqbdlnpaemrgtyoczshjw');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Nathaniel Aimeric', 'afkiqerlwxynuts', '2021-06-18T07:58:41Z', '2021-06-12T17:27:05Z', '2096', '3021', 'ujcxapmidkvernywltgzoqshbf');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Darda Bleibaum', 'botyqinlgscf', '2021-11-28T23:58:54Z', '2021-09-03T18:47:08Z', '2841', '458', 'kocwgtdsaimeyhbjrzxqlnvfup');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Rosene Mandres', 'rzoqwlyuiecpdsaxhtb', '2021-12-12T21:41:43Z', '2021-12-14T03:34:17Z', '3068', '3233', 'mknhgqzsydvwfaeutrpiojlxbc');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Vladamir Cypler', 'udrnaoibkjlgvcxtfsqz', '2022-04-22T18:03:05Z', '2022-05-13T02:48:30Z', '2659', '820', 'mrduojtnygazhkixlqewfspbcv');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Norman Bernardi', 'mvdsbjgoenqazwlpu', '2022-03-28T20:31:14Z', '2021-09-25T10:33:24Z', '1383', '3830', 'woesipuaxdthyvqjgnfrc');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Gerard Piser', 'wodszyntlgv', '2022-03-20T16:56:52Z', '2022-06-10T14:50:21Z', '1906', '3020', 'dcifnmhbotxw');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Valencia O''Leahy', 'hknqwivdfourxmp', '2022-03-17T09:26:16Z', '2022-02-15T09:31:33Z', '1510', '2382', 'fbwcnysvhmzgtk');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Caren Attryde', 'vpmgrkbnyjctaeq', '2021-08-01T06:36:02Z', '2021-11-09T17:30:19Z', '619', '3756', 'swguknzypmoldveaqbixfjrhtc');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Xymenes Lackey', 'fokbehpiwr', '2022-02-06T01:09:19Z', '2022-03-07T20:07:33Z', '3621', '1872', 'brqlzwpfgvihxmacudjntoykes');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Virgie Lipp', 'xsupjmkyrdivqcenbft', '2022-03-18T10:10:32Z', '2022-04-20T09:19:40Z', '2523', '3683', 'sntrljovubfdyikegwphmzcaqx');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Megen Huthart', 'jopgwfmenxhvaqctydl', '2021-09-29T21:39:51Z', '2021-11-18T02:04:22Z', '1870', '2269', 'cmnxutsqhawozlyeip');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('April Pirkis', 'xqcvmnsofkruyg', '2021-07-30T14:09:23Z', '2022-04-17T11:24:49Z', '1941', '4117', 'gcsaqekzxouljwpmdbvitnfhyr');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Nestor Quested', 'jctghsblapdyqiroe', '2022-02-23T06:35:40Z', '2021-12-05T08:39:18Z', '1411', '2968', 'azjouteskxvwmdghycliqpr');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Timmi Fauguel', 'hjpgurbcofani', '2022-04-14T10:46:52Z', '2022-04-30T00:50:30Z', '450', '3911', 'nlqoxyephzabrijucvgkfwmtsd');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Thurston Wickes', 'cxkzsejinwfumhblvagd', '2021-07-04T08:31:56Z', '2022-03-15T09:42:54Z', '663', '4947', 'fhmuelscwrbxpyvzdnaqtikgjo');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Gillan Vokes', 'gshkyuwxqftvae', '2021-08-14T16:59:13Z', '2021-08-14T01:41:18Z', '3042', '3130', 'fkauotclbwqrzjeihyvxnsgpdm');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Sonia Caldicot', 'tiagxvubfwdrmzjk', '2021-08-14T15:53:10Z', '2021-12-18T13:49:51Z', '85', '1951', 'mhtserwgocfpjnkzxlybudqavi');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Gaylene Limprecht', 'nmgcqkajwztbuepi', '2021-07-07T07:39:07Z', '2021-10-18T07:00:48Z', '1340', '3659', 'lguzwavbqodimejrfpkhxtncsy');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Flss Yukhnov', 'swqexbytdigfrv', '2022-06-03T20:12:51Z', '2021-10-07T13:18:37Z', '2108', '4603', 'lwzbmivjhgftxoecudrnyaqspk');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Gwenneth Ornillos', 'nfpmlrqvxwbsdcjytiho', '2022-03-12T15:52:29Z', '2021-07-24T13:31:17Z', '3870', '4053', 'dzfqhlmowgijcspkbeaunyvxtr');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Nero Belderfield', 'xrujmqnfwyivgc', '2021-08-09T08:02:37Z', '2022-02-18T13:15:12Z', '4925', '2897', 'ilhcvzdmrextfngjawosyubqpk');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Garwood Walne', 'crbuzvxnpefa', '2022-01-24T22:08:05Z', '2022-01-27T20:35:03Z', '2355', '1410', 'krgxlvisnwczbajeopmdqhftyu');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Shina Godsil', 'dilqjbsmco', '2022-03-14T19:54:28Z', '2021-06-14T16:31:19Z', '1683', '3024', 'xywlptisumghanockqerdfz');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Giavani Woloschin', 'hlfwjzyvtxnrksgucai', '2022-04-16T11:16:50Z', '2022-04-13T22:58:32Z', '801', '168', 'nvaswlyjqgpdrfzxuokth');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Burr Sleightholme', 'fyzledjohaqvtx', '2022-01-16T17:42:27Z', '2022-05-15T08:18:27Z', '2751', '885', 'twmxrgsziajvnucehl');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Clemente Kenwin', 'svrgkcayounmxwt', '2021-12-15T18:17:46Z', '2022-03-10T03:46:09Z', '2368', '1535', 'kesvcnbtydua');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Goldi Thurstan', 'nbmevupiofx', '2022-03-24T11:08:43Z', '2021-06-22T16:44:19Z', '4269', '3459', 'vkgufsbatwcmyr');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Lorelle Ingraham', 'ezjrgpfulh', '2022-04-08T12:02:29Z', '2022-04-01T10:18:17Z', '4295', '1799', 'howjnuvqxygftdekblmracpizs');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Flss Bagot', 'umoiyvbznqflexapt', '2021-11-02T11:00:28Z', '2022-05-21T09:17:37Z', '707', '4807', 'xheqtmrvidnajgwusbfcoylzpk');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Maxwell Maciaszek', 'yrguoqzlkipenv', '2021-10-21T19:25:21Z', '2021-12-11T14:48:35Z', '722', '1056', 'rbfylcmniopdgehzsajkqxwtuv');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Martynne Smoughton', 'sqyjprbvhd', '2021-06-29T08:13:46Z', '2022-02-04T01:52:11Z', '3188', '2213', 'hyrmnxglzadkj');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Tasia Richardet', 'mkvecgpdlzwxrbntsqy', '2021-07-03T11:03:13Z', '2022-06-08T05:36:18Z', '2447', '941', 'tespawhyiurxnlqdvmcbzfojkg');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Flynn Plover', 'vipkhmgycqfuote', '2021-08-31T14:57:47Z', '2021-11-09T17:31:36Z', '1377', '3478', 'lpvobryicqkesfhzgaj');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Shirleen Stile', 'wbxveqlgcnkphjtsr', '2021-07-01T15:13:37Z', '2022-04-01T19:42:28Z', '146', '3608', 'zepxnowvilkrhjatcudbgmyqsf');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Giselbert Rankmore', 'gejfwridkyc', '2022-03-18T00:13:27Z', '2022-05-25T20:34:55Z', '218', '679', 'eybfagmxtwnirkqd');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Pooh Punshon', 'xazydohcrp', '2021-09-10T17:30:51Z', '2022-05-11T17:35:51Z', '4704', '3446', 'cxodkrsyhitjuvqblgwnamzfpe');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Yul Woloschin', 'thbamwkjclnz', '2022-05-12T22:31:15Z', '2022-03-03T00:48:45Z', '3040', '2541', 'lhkpbmoijeyzcdrwgfsaqv');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Elroy MacIver', 'zrnaloxbwufskt', '2022-06-04T18:33:41Z', '2021-09-03T18:24:01Z', '3808', '4659', 'qepzkcrbvmnutyjshiadfwxolg');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Tildi Presnall', 'fymwbqovnraudkls', '2022-04-26T23:48:08Z', '2022-03-23T11:32:08Z', '816', '2749', 'hzqxmbfyluijactnodkrpegwsv');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Scarlett Muscroft', 'btnyezuvhcwla', '2021-12-31T16:33:03Z', '2021-09-05T16:51:02Z', '4697', '3636', 'sjwibucmaqhdrfoylgpnvzxekt');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Devan Sima', 'xzotqlajyiredgk', '2022-02-05T09:30:37Z', '2021-10-21T08:34:18Z', '2144', '4651', 'buxhfacnqkgyjwvodstpzlmier');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Mendel Bagguley', 'dwqaxpljhfcvenotui', '2022-01-20T15:05:37Z', '2022-03-06T16:57:23Z', '2002', '4537', 'sryvdqjtfpowni');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Shawn Crosston', 'pmsbxkzlhwjea', '2021-11-24T15:37:44Z', '2022-06-08T07:44:03Z', '2367', '1708', 'dztvwgnmprsoxajhqeci');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Elsbeth Decayette', 'idlohcvptq', '2021-11-20T12:12:54Z', '2022-04-03T09:37:38Z', '389', '1121', 'dcftgpbyoxuljeihqs');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Valery Skarin', 'xodmhyvktzrbpqnleu', '2021-06-18T11:17:49Z', '2022-05-15T09:41:56Z', '4500', '2420', 'uhjladtsymfnqwizxgvebkprco');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Giusto Wrankling', 'whxevlknazy', '2022-06-06T15:54:34Z', '2021-07-06T01:41:11Z', '934', '348', 'smdefzxtkywqnbipajlcohrgvu');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Oren Stadden', 'lzpiewhnmrqcy', '2022-05-15T11:53:15Z', '2021-11-15T15:08:50Z', '308', '1745', 'bzdgtnhsakpjflcqumvxryiowe');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Brendis Hursthouse', 'wtyozlsimxanhbjq', '2022-03-08T08:07:47Z', '2021-11-04T06:24:08Z', '3326', '1741', 'ezkwyimaxohducnjfrgqpstblv');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Clair Seilmann', 'bsycdxeakvzjhgmwp', '2021-07-13T11:17:45Z', '2022-01-04T18:02:34Z', '3637', '554', 'ugnxfcybvmkjdpqhzalsieotwr');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Matilde Keppie', 'qkyfvascdpeolmuzgh', '2021-07-28T23:26:07Z', '2021-11-23T19:41:32Z', '3853', '2784', 'jitgrvnxbmyplskahdqeozuwcf');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Brose Grinston', 'vosnmcrpbxthledjwuz', '2022-04-25T11:38:14Z', '2022-05-08T15:07:31Z', '2696', '3784', 'favgcbxsiuklzrqn');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Giovanna Rohfsen', 'dohxntzrqwvfsg', '2022-05-03T11:52:48Z', '2022-03-03T04:54:30Z', '1643', '1034', 'tunpvfwjyedgsiochlqam');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Krystle Holton', 'npxamyruqelkofibdhv', '2021-10-27T06:30:26Z', '2021-12-01T03:31:19Z', '4538', '4882', 'oyvdrheswmbgfqijkuctalznxp');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Herold Meiner', 'qdymnkbfxjcwor', '2021-07-14T05:54:13Z', '2022-01-24T13:27:33Z', '1445', '1775', 'tjulrhmndcxbpyqgzoefavs');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Martha McCooke', 'lkwpzagtvyqbdrmcunj', '2022-02-17T05:33:12Z', '2021-11-02T23:54:48Z', '2966', '4154', 'tdqhpnmlzwgcr');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Misti Rhodef', 'ysrpenxdjkz', '2022-04-01T17:49:09Z', '2022-01-13T10:04:09Z', '867', '4688', 'vdkjxtznlbheqgrmapwicofuys');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Norine Grotty', 'btmzxcfyahe', '2021-06-29T20:33:44Z', '2021-07-17T13:05:27Z', '481', '3479', 'dqvwmprfskgtbhyonecluzaixj');
